CODIGO|NOME|ESTADO
0032|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 5ª SUPERINT.|RJ
0033|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 6ª SUPERINT.|SP
0034|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 7ª SUPERINT.|PR
0035|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 8ª SUPERINT.|SC
0036|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 9ª SUPERINT.|RS
0037|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 10ª SUPERINT.|BA
0038|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 11ª SUPERINT.|PE
0039|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 12ª SUPERINT.|ES
0040|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 13ª SUPERINT.|AL
0041|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 14ª SUPERINT.|PB
0042|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 15ª SUPERINT.|RN
0043|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 16ª SUPERINT.|CE
0044|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 17ª SUPERINT.|PI
0045|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 18ª SUPERINT.|MA
0046|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 19ª SUPERINT.|PA
0047|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 20ª SUPERINT.|SE
0048|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 21ª SUPERINT.|RO
0049|DEPTO. POLÍCIA RODOVIÁRIA FEDERAL - 30º. DISTRITO|AM
0050|INSTITUTO NACIONAL DO SEGURO SOCIAL - CARTÃO DO CONTRIBUINTE INDIVIDUAL|DF
0051|SECRETARIA DA FAZENDA DE SÃO PAULO - ICMS|SP
0052|SEFAZ - SP - GARE - PPD|SP
0053|SECRETARIA DA FAZENDA DE SÃO PAULO - MILT|SP
0054|CAIXA – ARRECADAÇÃO DO FGTS|BR
0055|CAIXA – ARRECADAÇÃO DO FGTS – MULTA RESCISÓRIA|BR
0056|CAIXA – ARREC. FGTS – RETORNO DA UTILIZAÇÃO EM FUNDO MÚTUO DE PRIVATIZAÇÃO|BR
0057|CAIXA – ARREC. FGTS – GUIA DE RECOLHIMENTO DA DÍVIDA ATIVA – GRDA|BR
0058|DEPARTAMENTO NACIONAL DE TRÃNSITO|BR
0059|IBAMA – INSTITUTO BRAS. DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS |DF
0060|SECRETARIA DA FAZENDA DE MINAS GERAIS – ICMS|MG
0061|SECRETARIA DA FAZENDA DE MINAS GERAIS – IPVA|MG
0062|SECRETARIA DA FAZENDA DE MINAS GERAIS – MULTA|MG
0063|SECRETARIA DA FAZENDA DE MINAS GERAIS – DEMAIS RECEITAS|MG
0064|SECRETARIA DA RECEITA FEDERAL- DARF PRETO - CALCULADO|BR
0065|DEPARTAMENTO ESTADUAL DE TRÂNSITO – DETRAN|MT
0066|SUPERINTENDÊNCIA DE SEGUROS PRIVADOS – SUSEP|BR
0067|MTB – CONTRIBUIÇÃO SINDICAL|BR
0068|TRIBUNAL SUPERIOR ELEITORAL|DF
0069|DEPARTAMENTO ESTADUAL DE TRANSITO|PB
0070|DEPARTAMENTO ESTADUAL DE TRANSITO|AC
0071|DEPARTAMENTO DE ESTRADAS DE RODAGEM DO ACRE|AC
0072|INSTITUTO DE PREVIDÊNCIA DO ESTADO DE SÃO PAULO|SP
0073|TRIBUNAL DE JUSTIÇA DO ESTADO DE PERNAMBUCO (CUSTAS JUDICIAIS)|PE
0074|DEPARTAMENTO ESTADUAL DE TRÂNSITO - DETRAN|RS
0075|GNRE - SECRETARIA DO ESTADO DO ACRE |AC
0076|GNRE - SECRETARIA DO ESTADO DE ALAGOAS|AL
0077|GNRE - SECRETARIA DO ESTADO DO AMAPÁ |AP
0078|GNRE - SECRETARIA DO ESTADO DO AMAZONAS|AM
0079|GNRE - SECRETARIA DO ESTADO DA BAHIA |BA
0080|GNRE - SECRETARIA DO ESTADO DO CEARÁ |CE
0081|GNRE - SECRETARIA DO ESTADO DO ESPÍRITO SANTO|ES
0082|GNRE - SECRETARIA DO ESTADO DE GOIÁS|GO
0083|GNRE - SECRETARIA DO GOVERNO DO DISTRITO FEDERAL |DF
0084|GNRE - SECRETARIA DE ESTADO DA FAZENDA DO MARANHÃO - GNRE|MA
0085|GNRE - SECRETARIA DO ESTADO DE MATO GROSSO|MT
0086|GNRE - SECRETARIA DO ESTADO DE MATO GROSSO DO SUL |MS
0087|GNRE - SECRETARIA DO ESTADO DE MINAS GERAIS|MG
0088|GNRE - SECRETARIA DO ESTADO DO PARÁ |PA
0089|GNRE - SECRETARIA DO ESTADO DA PARAÍBA |PB
0090|GNRE - SECRETARIA DO ESTADO DO PARANÁ |PR
0091|GNRE - SECRETARIA DO ESTADO DE PERNAMBUCO |PE
0092|SEFAZ-PI - RECEITAS DE SERVIÇOS LOTÉRICOS|PI
0093|GNRE - SECRETARIA DO ESTADO DO RIO DE JANEIRO |RJ
0094|GNRE - SECRETARIA DO ESTADO DO RIO GRANDE DO NORTE |RN
0095|GNRE - SECRETARIA DO ESTADO DO RIO GRANDE DO SUL |RS
0096|GNRE - SECRETARIA DO ESTADO DE RONDÔNIA |RO
0097|GNRE - SECRETARIA DO ESTADO DE RORAIMA|RR
0098|GNRE - SECRETARIA DO ESTADO DE SANTA CATARINA   |SC
0099|GNRE - SECRETARIA DO ESTADO DE SÃO PAULO |SP
0100|SECRETARIA DA FAZENDA DE SÃO PAULO – MULTAS MUNICIPAIS|SP
0101|GNRE - SECRETARIA DO ESTADO DE SERGIPE |SE
0102|GNRE - SECRETARIA DO ESTADO DE TOCANTINS |TO
0103|SECRETARIA DA FAZENDA DO ESTADO DE PERNAMBUCO - IPVA|PE
0104|DEPARTAMENTO ESTADUAL DE TRÂNSITO DE PERNAMBUCO - DETRAN|PE
0105|DNIT - DEPARTAMENTO NACIONAL DE INFRA-ESTRUTURA DE TRANPORTES  |BR
0106|DEPARTAMENTO ESTADUAL DE TRÂNSITO|RO
0107|CAIXA - ARRECADAÇÃO DO FGTS - EXCLUSIVAMENTE CÓDIGO DE MOEDA "6"|BR
0108|MM|BR
0109|INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DE MINAS GERAIS|MG
0110|SUPERINTENDÊNCIA DE TRÂNSITO E TRANSPORTES PÚBLICOS - CAMPINA GRANDE|PB
0111|CAIXA - ARRECADAÇÃO DO FGTS COM TOMADOR NO PRAZO - CÓDIGO DE MOEDA "7"|BR
0112|CAIXA - ARRECADAÇÃO DO FGTS SEM TOMADOR E EM ATRASO - CÓDIGO DE MOEDA "7"|BR
0113|INSTITUTO DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DO ESTADO DE GOIÁS|GO
0114|TRIBUNAL DE JUSTIÇA DO ESTADO DO ACRE|AC
0115|SECRETARIA DA FAZENDA DE MINAS GERAIS - TAXAS ESTADUAIS|MG
0116|DEPARTAMENTO DE POLÍCIA FEDERAL|BR
0117|SECRETARIA DA FAZENDA DO ESTADO DE MATO GROSSO - IPVA|MT
0118|STTRANS - SUPERINTENDÊNCIA DE TRANSPORTES E TRÂNSITO DE JOÃO PESSOA|PB
0119|SECRETARIA DA FAZENDA DO ESTADO DE RORAIMA -DARE|RR
0120|DEPARTAMENTO DE ESTRADAS DE RODAGEM DA PARAÍBA|PB
0121|SECRETARIA DE INDUSTRIA E COMÉRCIO DO ESTADO DO MATO GROSSO|MT
0122|TRIBUNAL DE JUSTIÇA DO ESTADO DO RIO GRANDE DO NORTE|RN
0123|SECRETARIA DA FAZENDA DO ESTADO DE MATO GROSSO - TERMO DE ACORDO|MT
0124|SECRETARIA DA FAZENDA DO ESTADO DE PERNAMBUCO - TFUSP|PE
0125|DEPARTAMENTO ESTADUAL DE TRÂNSITO - IPVA|PI
0126|DEPARTAMENTO ESTADUAL DE TRÂNSITO - TAXAS E MULTAS|PI
0127|DEPARTAMENTO ESTADUAL DE TRÂNSITO - STRANS|PI
0128|IPRAJ - INSTITUTO PEDRO RIBEIRO DE ADMINISTRAÇÃO TRIBUTÁRIA  -  DAJ|BA
0129|SUPERINTENDÊNCIA DE ENGENHARIA DE TRAFEGO - SALVADOR|BA
0130|SECRETARIA DA FAZENDA DO ESTADO DA BAHIA - IPVA|BA
0131|DEPARTAMENTO ESTADUAL DE TRÂNSITO - DETRAN|GO
0132|SECRETARIA DA FAZENDA DO ESTADO DE RONDÔNIA - IPVA|RO
0133|TRIBUNAL DE JUSTIÇA DO ESTADO DO CEARÁ|CE
0134|SECRETARIA DA FAZENDA DO ESTADO DE PERNAMBUCO - TAXA DE PREVENÇÃO DE INCENDIO|PE
0135|SECRETARIA DA FAZENDA DO ESTADO DE PERNAMBUCO - ICMS - DIGITAL|PE
0136|DEPARTAMENTO ESTADUAL DE TRÂNSITO|CE
0137|SUPERINTENDÊNCIA DE TRANSPORTES PÚBLICOS DE SALVADOR|BA
0138|SECRETARIA DA FAZENDA DO PARÁ - ICMS|PA
0139|SECRETARIA DA FAZENDA DO PARÁ - IPVA|PA
0140|SECRETARIA DA FAZENDA DO PARÁ - DEMAIS RECEITAS|PA
0141|SECRETARIA DA FAZENDA DO ESTADO DA BAHIA - DAE - ICMS COM MULTA|BA
0142|SECRETARIA DA FAZENDA DO ESTADO DA BAHIA - DAE - OUTRAS RECEITAS|BA
0143|TRIBUNAL DE JUSTIÇA DO ESTADO DE GOIÁS|GO
0144|SECRETARIA DE SEGURANÇA PÚBLICA DO ESTADO DE SERGIPE|SE
0145|SECRETARIA DA FAZENDA DE RONDÔNIA - ITCD|RO
0146|SECRETARIA DA FAZENDA DE RONDÔNIA - OUTRAS RECEITAS|RO
0147|IPRAJ - INSTITUTO PEDRO RIBEIRO DE ADMINISTRAÇÃO JUDICIÁRIA  -  GR|BA
0148|FERMOJU - GRF(GUIA DE RECOLHIMENTO DO FERMOJU) - TRIBUNAL DE JUSTIÇA DO CEARÁ|CE
0149|GRFC(GUIA DE RECOLHIMENTO DE FIANÇA CRIMINAL) TRIBUNAL DE JUSTIÇA DO CEARÁ|CE
0150|JUNTA COMERCIAL DO ESTADO DA BAHIA - JUCEB|BA
0151|AGÊNCIA AMBIENTAL DE GOIÁS|GO
0152|COMPANHIA DE SEGUROS DO ESTADO DE SÃO PAULO - COSESP|SP
0153|SECRETARIA DA RECEITA FEDERAL- DARF PRETO - MANUAL|BR
0154|SECRETARIA DA RECEITA FEDERAL - DARF SIMPLES|BR
0155|FNDE - FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCAÇÃO|BR
0156|SECRETARIA DE ESTADO DA JUSTIÇA DE SERGIPE|SE
0157|DEPARTAMENTO DE ESTRADAS DE RODAGEM|MG
0158|DEPARTAMENTO DE ESTRADAS DE RODAGEM - FUNTRANS - FUNDO DE TRANSPORTES DO ESTADO DE MINAS GERAIS|MG
0159|TRIBUNAL DE JUSTIÇA DO ESTADO DO PIAUÍ|PI
0160|SECRETARIA DA FAZENDA DO ESTADO DA BAHIA - DAE ICMS ADICIONAL FUNDO DE POBREZA|BA
0161|SECRETARIA DA FAZENDA DO ESTADO DE MINAS GERAIS - TAXA DE RENOVAÇÃO DE LICENCIAMENTO DE VEÍCULOS|MG
0162|DEPARTAMENTO ESTADUAL DE TRÂNSITO|MS
0163|SECRETARIA DE DESENVOLVIMENTO RURAL - SDR|CE
0164|ASSOCIAÇÃO CEARENSE DE MAGISTRADOS -  ACM|CE
0165|SEFAZ - MG - TAXA PELA UTILIZAÇÃO POTENCIAL DO SERVIÇO DE EXTINÇÃO DE INCENDIOS|MG
0166|SECRETARIA DE SEGURANÇA PÚBLICA|MS
0167|TRIBUNAL DE JUSTIÇA DO ESTADO DO AMAPÁ|AP
0168|ESCOLA DE MAGISTRATURA DO AMAPÁ|AP
0169|INSTITUIÇÃO ESTADUAL DE MEIO AMBIENTE PANTANAL|MS
0170|AGÊNCIA DE FOMENTO DO ESTADO DO AMAZONAS - AFEAM|AM
0171|SECRETARIA DA FAZENDA DE MINAS GERAIS - AUTO DE INFRAÇÃO DE IPVA|MG
0172|SECRETARIA DE MEIO AMBIENTE E RECURSOS HIDRICOS DO DISTRITO FEDERAL-SEMARH|DF
0173|SECRETARIA DA FAZENDA DO ESTADO DO TOCANTINS  -  IPVA|TO
0174|SECRETARIA DA FAZENDA DO ESTADO DO TOCANTINS  -  OUTRAS RECEITAS TRIBUTÁRIAS|TO
0175|SECRETARIA DA FAZENDA DO ESTADO DO TOCANTINS  -  RECEITAS NÃO TRIBUTÁRIAS|TO
0176|SECRETARIA DA FAZENDA DO ESTADO DO TOCANTINS  -  IPVA E DEMAIS RECEITAS|TO
0177|DEPARTAMENTO ESTADUAL DE TRÂNSITO DE RORAIMA - DETRAN|RR
0178|CAIXA - ARRECADAÇÃO FGTS GRDE|BR
0179|CAIXA - ARRECADAÇÃO FGTS SEM CENTRALIZAÇÃO E SEM TOMADOR|BR
0180|CAIXA - ARRECADAÇÃO FGTS COM CENTRALIZAÇÃO E COM TOMADOR|BR
0181|CAIXA - ARRECADAÇÃO FGTS RECOLHIMENTO RECURSAL E DE FILANTRÓPICAS|BR
0182|CAIXA - ARRECADAÇÃO FGTS RECOLHIMENTO PARCELAMENTO SEM MULTA|BR
0183|SECRETARIA DA FAZENDA DO ESTADO DA BAHIA - DAE - IPVA COM MULTA|BA
0184 |INSTITUIÇÃO ESTADUAL DE MEIO AMBIENTE PANTANAL - MINISTÉRIO PÚBLICO|MS
0185|SECRETARIA DA FAZENDA DO ESTADO DE SÃO PAULO - AMBIENTE DE PAGAMENTOS|SP
0186|SECRETARIA DO ESTADO DA PARAÍBA  - DAR|PB
0187|JUNTA COMERCIAL DO ESTADO DO AMAZONAS - JUCEA|AM
0188|EMTU - EMPRESA MUNICIPAL DE TRANSPORTES URBANOS - MANAUS|AM
0189|IMA - INSTITUTO MINEIRO DE AGROPECUARIA|MG
0190|MINISTÉRIO DA SAÚDE - FNS - FUNDO NACIONAL DE SAÚDE|BR
0191|SECRETARIA DA FAZENDA DO ESTADO DE PERNAMBUCO - PROCESSO FISCAL|PE
0192|SECRETARIA DA FAZENDA DO ESTADO DE PERNAMBUCO - ICMS - FRONTEIRAS|PE
0193|SECRETARIA DA FAZENDA DO ESTADO DE PERNAMBUCO - SELO FISCAL|PE
0194|SECRETARIA DA FAZENDA DO ESTADO DE PERNAMBUCO - ICMS - COMÉRCIO EXTERIOR|PE
0195|SECRETARIA DA FAZENDA DO ESTADO DE PERNAMBUCO - OUTRAS RECEITAS|PE
0196|DEPARTAMENTO ESTADUAL DE TRÂNSITO - DETRAN|CE
0197|SECRETARIA DE TRIBUTAÇÃO RN - IPVA|RN
0198|DEPARTAMENTO ESTADUAL DE TRÂNSITO DO ESTADO DO RIO GRANDE DO NORTE|RN
0199|SECRETARIA DO ESTADO DA PARAÍBA - PROTOC/EST/SAELPA/CELB/MUNIC|PB
0200|SECRETARIA DO ESTADO DA PARAÍBA - FUNDO DE INCENTIVO À CULTURA|PB
0201|SECRETARIA DO ESTADO DA PARAÍBA - OUTROS TRIBUTOS|PB
0202|SECRETARIA DO ESTADO DE MATO GROSSO DO SUL  - IPVA|MS
0203|TRIBUNAL DE JUSTIÇA DO DISTRITO FEDERAL E DOS TERRITÓRIOS - TJDFT|DF
0204|SECRETARIA DA FEZENDA DO ESTADO DE MATO GROSSO DO SUL - ICMS|MS
0205|SECRETARIA DA FAZENDA DO ESTADO DO PARÁ - DIVIDA ATIVA|PA
0206|SECRETARIA NACIONAL ANTI DROGAS|BR
0207|SECRETARIA DA FAZENDA DO ESTADO DE MATO GROSSO DO SUL - FUNDERSUL|MS
0208|SECRETARIA DA FAZENDA DO ESTADO DE MATO GROSSO DO SUL - FIS|MS
0209|PREFEITURA MUNICIPAL DE RIO BRANCO - DEPARTAMENTO  MUNICIPAL DE TRANSPORTES|
0210|AGÊNCIA NACIONAL DE TRANSPORTES TERRESTRES - ANTT|BR
0211|SECRETARIA DA AGRICULTURA DA PARAIBA - SEGURO-SAFRA|PB
0212|DEPARTAMENTO ESTADUAL DE TRÂNSITO - DETRAN|AL
0213|SECRETARIA DA FAZENDA DE MINAS GERAIS - RECEITAS ON - LINE|MG
0214|TRIBUNAL DE CONTAS DO ESTADO DO ALAGOAS|AL
0215|CONTRIBUIÇÃO SEGURO SAFRA - PERNAMBUCO|PE
0216|SECRETARIA EXECUTIVA DA AGRICULTURA, IRRIGAÇÃO, PESCA E ABASTECIMENTO DE |
0217|SECRETARIA DA AGRICULTURA, IRRIGAÇÃO E ABASTECIMENTO DO PIAUÍ - FUNDO SEGURO - |
0218|CÂMARA MUNICIPAL DE MANAUS |AM
0219|DEPARTAMENTO ESTADUAL DE TRÂNSITO - DETRAN|ES
0220|DEPARTAMENTO ESTADUAL DE TRÂNSITO - RENACH|AM
0221|SECRETARIA DA FAZENDA DO ESTADO DE MINAS GERAIS - DAE PROMAT|MG
0222|INSTITUTO DE TERRAS DO AMAZONAS - ITEAM|AM
0223|JUNTA COMERCIAL DO ESTADO DE PERNAMBUCO|PE
0224|SECRETARIA DA FAZENDA DO ESTADO DA BAHIA - FIES|BA
0225|DEPARTAMENTO ESTADUAL DE TRÂNSITO - RENACH|ES
0226|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 1º DISTRITO|DF
0227|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 2º DISTRITO|TO
0228|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 4º DISTRITO|AP
0229|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 5ª DELEGACIA|AC
0230|DEPARTAMENTO DA POLICIA RODOVIÁRIA FEDERAL - 5º DISTRITO|RR
0231|SECRETARIA COORDENADORA DE JUSTIÇA E DEFESA SOCIAL|AL
0232|SECRETARIA DA FAZENDA DO PARANÁ|PR
0233|AGÊNCIA ESTADUAL DE DEFESA SANITÁRIA ANIMAL E VEGETAL|MS
0234|FUNDO DE REEQUIPAMENTO DA JUSTIÇA E SEGURANÇA PÚBLICA|MS
0235|FUNDO DE PREVIDÊNCIA SOCIAL DO MATO GROSSO DO SUL|MS
0236|JUNTA COMERCIAL DO ESTADO DO ACRE|AC
0237|JUNTA COMERCIAL DE GOIÁS|GO
0238|CETURB GV - CIA. DE TRANSPORTES URBANOS DA GRANDE VITÓRIA|ES
0239|CAIXA - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS|BR
0240|CAIXA - GUIA DE RECOLHIMENTO DE DÉBITOS EMPRESA - GRDE - SEM INDIVIDUALIZAÇÃO|BR
0241|DETRAN - DEPARTAMENTO DE TRÂNSITO DE MATO GROSSO DO SUL|MS
0242|SECOGE - SECRETARIA DE ESTADO DE COORDENAÇÃO GERAL DE GOVERNO|MS
0243|SEFAZ - PE - FUNDO ESTADUAL DE COMBATE A ERRADICAÇÃO DA POBREZA - FECEP|PE
0244|FUNLES - FUNDO ESTADUAL DE DEFESA E DE REPARAÇÃO DE INTERESSES DIFUSOS LESADOS|MS
0245|SEAPA - SECRETARIA DE ESTADO DED AGRICULTURA, PECUÁRIA E ABASTECIMENTO|MG
0246|SECRETARIA DO ESTADO DA PARAÍBA - ICMS/FAIN/CINEP|PB
0247|SECRETARIA DO ESTADO DA PARAÍBA - ICM/FAIN MUNICIPIOS|PB
0248|SECRETARIA DO ESTADO DA PARAÍBA - ICMS - FAIN ESTADO|PB
0249|SECRETARIA DE ESTADO DA AGRICULTURA, DO ABASTECIMENTO E DA IRRIGAÇÃO -|
0250|SECRETARIA DE ESTADO DE GOIÁS - PROTEGE|GO
0251|SECRETARIA DO ESTADO DE MATO GROSSO - ICMS INTERNO|MT
0252|SECRETARIA DA AGRICULTURA, DA PECUÁRIA E DA PESCA|RN
0253|SECRETARIA DO ESTADO DA PARAÍBA - IPVA|PB
0254|SECRETARIA DO TESOURO NACIONAL|DF
0255|SECRETARIA DA AGRICULTURA|BA
0256|TRIBUNAL DE JUSTIÇA DO ESTADO DO ESPIRITO SANTO|ES
0257|SECRETARIA DE ESTADO DA FAZENDA DE SERGIPE|SE
0258|CORPO DE BOMBEIROS DO ESTADO DO RIO DE JANEIRO - TAXA DE EMOLUMENTOS|RJ
0259|CARTÓRIO DA VARA DE ÓRFÃOS E SUCESSÕES|DF
0260|SECRETARIA DA FAZENDA DA PARAÍBA - FUNDO DE POBREZA|PB
0261|CORPO DE BOMBEIROS DE PORTO ALEGRE - TAXAS DE SERVIÇOS NÃO EMERGENCIAIS|RS
0262|SECRETARIA DA FAZENDA DO ESTADO DE SANTA CATARINA - DIVIDA ATIVA|SC
0263|TRANSPORTE URBANO DO DISTRITO FEDERAL - DFTRANS|DF
0264|SECRETARIA DA FAZENDA DA PARAÍBA - FUNDO DE POBREZA - DAR|PB
0265|CORPO DE BOMBEIROS DO ESTADO DE SANTA CATARINA|SC
0266|SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA - DEFESA DO CIDADÃO|SC
0267|EMPRESA BRASILEIRA DE INFRAESTRUTURA AEROPORTUÁRIA - INFRAERO|BR
0268|SECRETARIA DA FAZENDA DO ESTADO DO PIAUI - ICMS|PI
0269|MINISTÉRIO PÚBLICO DO ESTADO DO CEARÁ|CE
0270|INSTITUTO NACIONAL DO SEGURO SOCIAL  - GPS COM CÓDIGO DE BARRAS|DF
0271|SECRETARIA DA FAZENDA DO ESTADO DA BAHIA - FCBA (FUNDO DE CULTURA DA BAHIA)|BA
0272|DETRAN - DEPARTAMENTO ESTADUAL DE TRÂNSITO DA BAHIA|BA
0273|DEPARTAMENTO ESTADUAL DE PROTEÇÃO DE RECURSOS AMBIENTAIS|SP
0274|COORDENADORIA DE LICENCIAMENTO AMBIENTAL E PROTEÇÃO DE RECURSOS NATURAIS|SP
0275|DETRAN - DEPARTAMENTO ESTADUAL DE TRÂNSITO DE GOIÁS - CFC|GO
0276|SECRETARIA DE ESTADO DO MEIO AMBIENTE - DEPTO. ESTADUAL DE PROTEÇÃO DE RECURSOS NATURAIS|SP
0277|SECRETARIA DE ESTADO DO MEIO AMBIENTE - COORDENADORIA DE LICENCIAMENTO E PROTEÇÃO AMBIENTAL|SP
0278|SECRETARIA DA FAZENDA DO ESTADO DO RIO DE JANEIRO|RJ
0279|INSTITUTO DE PREVIDÊNCIA DO ESTADO DO ACRE|AC
0280|SECRETARIA DO TESOURO NACIONAL - GRU - JUDICIAL|BR
0281|SECRETARIA DO TESOURO NACIONAL - GRU - JUDICIAL - RESTRITO|BR
0282|INSTITUTO NACIONAL DE COLONIZAÇÃO E REFORMA AGRÁRIA - INCRA|BR
0283|PROGRAMA APOIO AO EMPREENDEDORISMO DA PARAÍBA - EMPREENDER |
0284|SECRETARIA DE ESTADO DO DESENVOLVIMENTO DA AGROPECUÁRIA E DA PESCA|PB
0285|TRIBUNAL DE CONTAS DO ESTADO DA PARAIBA - FUNDO DE FISCALIZAÇÃO ORÇAMENTÁRIA FINANCEIRA|PB
0286|FUNDO MUNICIPAL DE DESENVOLVIMENTO E URBANIZAÇÃO DE JOINVILLE |SC
0287|EMTU - EMPRESA METROPOLITANA DE TRANSPORTES URBANOS|PE
0288|SECRETARIA DA FAZENDA DO PARÁ - CONTRIBUIÇÕES AO FICOP|PA
0289|FUNDO PREVIDENCIÁRIO DO ESTADO DO AMAZONAS - AMAZONPREV|AM
0290|SECRETARIA DA FAZENDA DO ESTADO DO ACRE - EMISSÃO ON - LINE |AC
0291|SECRETARIA DA FAZENDA DO ESTADO DE ALAGOAS - EMISSÃO ON - LINE|AL
0292|SECRETARIA DA RECEITA DO ESTADO DO AMAPÁ - EMISSÃO  ON - LINE |AP
0293|SECRETARIA DA FAZENDA DO ESTADO DO AMAZONAS - EMISSÃO ON - LINE|AM
0294|SECRETARIA DA FAZENDA DO ESTADO DA BAHIA - EMISSÃO ON - LINE |BA
0295|SECRETARIA DA FAZENDA DO ESTADO DO CEARÁ  - EMISSÃO ON - LINE|CE
0296|SECRETARIA DA FAZENDA DO ESTADO DO ESPÍRITO SANTO - EMISSÃO ON - LINE|ES
0297|SECRETARIA DA FAZENDA DO ESTADO DE GOIÁS - EMISSÃO ON - LINE|GO
0298|SECRETARIA DA FAZENDA DO DISTRITO FEDERAL - EMISSÃO ON - LINE |DF
0299|SECRETARIA DA FAZENDA DO ESTADO DO MARANHÃO - EMISSÃO ON - LINE|MA
0300|SECRETARIA DA FAZENDA DO ESTADO DE MATO GROSSO - EMISSÃO ON - LINE|MT
0301|SECRETARIA DA FAZENDA DO ESTADO DE MATO GROSSO DO SUL - EMISSÃO ON - LINE |MS
0302|SECRETARIA DA FAZENDA DO ESTADO DE MINAS GERAIS - EMISSÃO ON - LINE|MG
0303|SECRETARIA DA FAZENDA DO ESTADO DO PARÁ - EMISSÃO ON - LINE |PA
0304|SECRETARIA DA FAZENDA DO ESTADO DA PARAÍBA - EMISSÃO ON - LINE|PB
0305|SECRETARIA DA FAZENDA DO ESTADO DO PARANÁ - EMISSÃO ON - LINE|PR
0306|SECRETARIA DA FAZENDA DO ESTADO DE PERNAMBUCO - EMISSÃO ON - LINE |PE
0307|SECRETARIA DA FAZENDA DO ESTADO DO PIAUÍ - EMISSÃO ON - LINE |PI
0308|SECRETARIA DA FAZENDA DO ESTADO DO RIO DE JANEIRO - EMISSÃO ON - LINE |RJ
